"","timestep","total_ag_production","total_bg_production","total_excretion","total_pp","reef_ag_production","reef_bg_production","total_reef_pp","not_reef_ag_production","not_reef_bg_production","total_not_reef_pp","total_fish_biomass","n_indiv","gs_ratio","replicate_num","temperature","total_pppb","reef_pppb","not_reef_pppb","starvation_deaths","natural_deaths","bgvmax","bgkm","bggamma","agvmax","agkm","aggamma","sgthres","sgslope","sgslough","diffusion","det_min","movement","popk","respint","respslope","resptemplo","resptempopt","resptempmax","id","behavior","comp"
"4446",87600,0.199312379339341,0.395282279557679,24628.9888924822,0.59459465889702,2.46030475781925,0.939370759018107,3.39967551683735,0.124537931105198,0.377288448074903,0.501826379180101,11155.628555346,40,0,6,26,5.32999692439633e-05,0.000304749795134418,4.49841420131917e-05,0,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4447",87600,0.199322484794282,0.39534464267299,24644.6008172979,0.594667127467273,2.46156023027101,0.939858030381389,3.4014182606524,0.124506850384139,0.377336758829802,0.501843609213941,11148.3240793844,40,0,7,26,5.33413922337385e-05,0.000305105793160637,4.50151615292524e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4448",87600,0.199998964498788,0.395335767169357,24788.5881989363,0.595334731668146,2.47678699033416,0.941123755410236,3.4179107457444,0.124702130242141,0.377285730352793,0.501987860594934,11249.1870869759,40,0,8,26,5.29224669360699e-05,0.00030383624339412,4.46243676732985e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4449",87600,0.200345885011609,0.395285407727731,24862.7015951302,0.59563129273934,2.48469381314342,0.941784711776293,3.42647852491972,0.124799033316468,0.377211846618229,0.502010879934697,11290.4348808097,40,0,9,26,5.27553897637488e-05,0.00030348507928102,4.44633785353976e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4450",87600,0.199429712686907,0.395319192233682,24660.3934632809,0.594748904920589,2.46410460453387,0.939985299951688,3.40408990448555,0.124533478148769,0.377306257708076,0.501839735856845,11167.6309947733,40,0,10,26,5.32564968522817e-05,0.000304817548688593,4.49369912107336e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4451",87600,0.199861600247574,0.395304605418287,24758.8888174495,0.595166205665862,2.47420357161873,0.940655603934588,3.41485917555332,0.124645660723104,0.377269020514896,0.501914681238,11230.8669874831,40,0,1,26,5.29937899121395e-05,0.000304060156652128,4.46906442572412e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4452",87600,0.199163186352401,0.395246174439557,24596.1982086133,0.594409360791958,2.45719735246739,0.938983223100119,3.39618057556751,0.124486570689235,0.377263965306508,0.501750535995743,11129.6056610129,40,0,2,26,5.34079444408509e-05,0.000305148329510393,4.50825079772034e-05,0,155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4453",87600,0.197863942594268,0.395340256466841,24306.3178154874,0.593204199061109,2.42795079231632,0.935669035550262,3.36361982786659,0.12411158708465,0.377470763979584,0.501582351064235,10986.765624758,40,0,3,26,5.39926143253989e-05,0.000306151959798512,4.5653322205577e-05,0,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4454",87600,0.19993628339772,0.395367412796316,24783.3573506538,0.595303696194036,2.47690501833797,0.941353008742345,3.41825802708031,0.12463347281681,0.37731084079314,0.50194431360995,11230.3087370284,40,0,4,26,5.30086670040698e-05,0.000304377921134944,4.46955044036275e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4455",87600,0.199434275973523,0.395324530722048,24662.1514511844,0.594758806695571,2.46339573385002,0.939811993727048,3.40320772757707,0.124561635779178,0.377317504248133,0.501879140027312,11175.6325609209,40,0,5,26,5.32192521052754e-05,0.000304520366880839,4.49083429766912e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4456",87600,0.201035944698378,0.395333884955793,25031.5909054297,0.59636982965417,2.50130442920419,0.943425196958827,3.44472962616302,0.124962576049984,0.377207673727912,0.502170249777896,11385.0946323448,40,0,6,26,5.2381631326972e-05,0.000302564865502007,4.41076922058464e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4457",87600,0.198960723891472,0.395413985809826,24567.4740726768,0.594374709701299,2.45351191363022,0.939354737274529,3.39286665090475,0.124399295541286,0.377425039915996,0.501824335457282,11111.6466374989,40,0,7,26,5.34911457403116e-05,0.000305343281836799,4.51620135006593e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4458",87600,0.199967412070711,0.395406852342727,24797.6570656142,0.595374264413437,2.47708738815807,0.941718665505535,3.41880605366361,0.12465959971561,0.37733949184127,0.501999091556879,11240.68064379,40,0,8,26,5.29660332216943e-05,0.000304145821948278,4.46591365296204e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4459",87600,0.200364190699393,0.395317434293177,24870.7145705149,0.59568162499257,2.4851267780964,0.941853066977364,3.42697984507376,0.124803625593249,0.377242671740579,0.502046297333828,11293.6587558714,40,0,9,26,5.27447869524907e-05,0.000303442836298921,4.44538221125923e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4460",87600,0.199454120202151,0.395362408182381,24674.1643688012,0.594816528384533,2.46471929229722,0.940139773228589,3.40485906552581,0.124538364200661,0.377345794208137,0.501884158408798,11170.8648562162,40,0,10,26,5.32471331486513e-05,0.000304798161051167,4.49279590138017e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4461",87600,0.198825801199527,0.395312435154214,24523.5477426992,0.59413823635374,2.44980509882377,0.938489278551941,3.38829437737571,0.124382500740684,0.377348752859126,0.50173125359981,11089.9334672429,40,0,1,26,5.35745537255644e-05,0.000305528828228226,4.524204361386e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4462",87600,0.200003693416523,0.39540702928887,24803.3538151877,0.595410722705394,2.47842706256396,0.941733259743849,3.42016032230781,0.124652775875476,0.377339191985688,0.501991967861163,11248.7405635391,40,0,2,26,5.29313232305595e-05,0.000304048289049681,4.46265041873475e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4463",87600,0.19918888107287,0.395392348595286,24617.2696096095,0.594581229668156,2.45901621156202,0.939803955174355,3.39882016673637,0.124452962743341,0.377387830808463,0.501840793551804,11143.2385956737,40,0,3,26,5.33580273421586e-05,0.000305011881200851,4.50354525969352e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4464",87600,0.199691900709049,0.3953340997293,24722.9287106106,0.595026000438349,2.47013567428613,0.940539079146072,3.4106747534322,0.124604880499803,0.377303343899063,0.501908224398866,11205.5095514292,40,0,4,26,5.31011997006829e-05,0.000304374802214791,4.47912004443254e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4465",87600,0.198388358466686,0.39527293243665,24418.8630187014,0.593661290903336,2.43954338792793,0.93676282920926,3.37630621713719,0.12426996146094,0.377365040025815,0.501635001486755,11043.138758851,40,0,5,26,5.37583837228813e-05,0.0003057379148144,4.54250383374652e-05,0,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4466",87600,0.199625486714843,0.395290079271009,24704.68248636,0.594915565985851,2.46809690463753,0.940383404721683,3.40848030935921,0.124603695299458,0.377263016006828,0.501866711306286,11186.7845107138,40,0,6,26,5.31802114732872e-05,0.00030468811713454,4.48624634563793e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4467",87600,0.199223124384313,0.395412663684582,24627.4209384812,0.594635788068896,2.4597238160623,0.939933853435255,3.39965766949755,0.124464936978675,0.377404521816019,0.501869458794695,11145.4742141498,40,0,7,26,5.335221962238e-05,0.000305025843151787,4.50289910641525e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4468",87600,0.199921291459348,0.395227000685999,24761.1735766732,0.595148292145348,2.47415477079692,0.940383150889093,3.41453792168601,0.124708939931029,0.377197859711941,0.501906799642969,11239.4821951307,40,0,8,26,5.29515756876404e-05,0.000303798508010032,4.46556870618482e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4469",87600,0.202371139905245,0.395464603766447,25345.3299507712,0.597835743671692,2.53383160631631,0.947009648632265,3.48084125494857,0.125266205092147,0.377224172352943,0.50249037744509,11561.7113534388,40,0,9,26,5.17082398440846e-05,0.00030106626506579,4.34615916350162e-05,0,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4470",87600,0.197830326602574,0.395430998077168,24313.8546341151,0.593261324679742,2.42775398164866,0.936640172649609,3.36439415429827,0.124083368188483,0.377532389575392,0.501615757763875,10971.6563091384,40,0,10,26,5.40721754276616e-05,0.000306644143737535,4.5719237244615e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4471",87600,0.200121970756581,0.39533894340492,24822.1617322454,0.595460914161501,2.48118989119115,0.941637476196004,3.42282736738716,0.124683593892271,0.377272022105504,0.501955615997776,11253.3035890381,40,0,1,26,5.29143206215054e-05,0.00030416200365565,4.46051785616742e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4472",87600,0.20072701713133,0.39532304276142,24957.1073120705,0.59605005989275,2.49382761129367,0.942750647977533,3.4365782592712,0.124890701491402,0.37721878132393,0.502109482815332,11342.2351874817,40,0,2,26,5.25513754599802e-05,0.000302989508017265,4.4269006462633e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4473",87600,0.200721323432,0.395321002113391,24951.0143577032,0.596042325545391,2.49434141486757,0.942650034446109,3.43699144931368,0.124867827229087,0.377220000630705,0.502087827859792,11345.6865607166,40,0,3,26,5.25347075609452e-05,0.000302933756447491,4.42536311198854e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4474",87600,0.199447294066878,0.395322580380435,24662.2626709703,0.594769874447313,2.46387484640593,0.939831396007477,3.40370624241341,0.124559239421519,0.377314847742914,0.501874087164433,11172.141752984,40,0,4,26,5.32368714609671e-05,0.000304660137480291,4.49219226054293e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4475",87600,0.199255432646475,0.395321090522171,24621.1333074491,0.594576523168646,2.45953401078591,0.93936985215948,3.39890386294539,0.124504590872538,0.377328572568064,0.501833163440601,11147.7990970706,40,0,5,26,5.33357766848243e-05,0.000304894610438265,4.50163443986419e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4476",87600,0.199572680583017,0.39528704127176,24690.0866156622,0.594859721854778,2.46708335111097,0.939881127103997,3.40696447821496,0.124582662541581,0.377276488619185,0.501859151160766,11194.0050313994,40,0,6,26,5.31409196428073e-05,0.000304356168204173,4.48328502401991e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4477",87600,0.200612001261558,0.395301903351266,24924.8368160321,0.595913904612824,2.49088320925511,0.94238678554175,3.43326999479686,0.124869257714851,0.377208976284198,0.502078233999049,11336.8318991922,40,0,7,26,5.25644121666198e-05,0.000302842101331809,4.42873492756668e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4478",87600,0.19973405003409,0.395375312449913,24735.2768539396,0.595109362484003,2.47169648601666,0.940672244376492,3.41236873039315,0.124596805355047,0.37734151561067,0.501938320965718,11214.5472173838,40,0,8,26,5.30658394804846e-05,0.000304280562045662,4.47577874733683e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4479",87600,0.199707707547749,0.395280686673332,24720.2420460017,0.594988394221081,2.4702967236303,0.940340901697414,3.41063762532771,0.124615883948491,0.377254718421192,0.501870602369683,11200.6373054942,40,0,9,26,5.3120941067275e-05,0.000304503889582667,4.48073255727602e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4480",87600,0.199829583730218,0.395265699676586,24745.8224924836,0.595095283406804,2.4733496774641,0.940227843291451,3.41357752075555,0.12464082494613,0.377242974794738,0.501883799740868,11231.5356690458,40,0,10,26,5.29843203050936e-05,0.000303927941943274,4.46852340169355e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4481",87600,0.199933957771518,0.395390970789073,24786.0113394329,0.595324928560591,2.47625462290801,0.941454103271637,3.41770872617964,0.124652579842242,0.377331834534999,0.501984414377241,11229.8895147761,40,0,1,26,5.30125365683495e-05,0.000304340369661045,4.47007438244819e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4482",87600,0.198804055820296,0.395341513661872,24524.1785718385,0.594145569482168,2.44949867572671,0.9384836554577,3.38798233118441,0.124370170085483,0.377378979001406,0.501749149086889,11091.6371084019,40,0,2,26,5.35669859801043e-05,0.000305453766479434,4.5236707997489e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4483",87600,0.200955682494377,0.395443086916012,25019.5161384966,0.596398769410389,2.50024368315024,0.943805035242656,3.44404871839289,0.124914739934448,0.377307925334312,0.50222266526876,11382.4680157628,40,0,3,26,5.23962613893998e-05,0.000302574864574491,4.41224754221376e-05,0,163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4484",87600,0.200409180851445,0.395407950519937,24891.2477582111,0.595817131371382,2.48764227073312,0.942531136220743,3.43017340695386,0.124766912479997,0.37731375669767,0.502080669177667,11291.9750772066,40,0,4,26,5.27646516484142e-05,0.000303770897783668,4.44634942731268e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4485",87600,0.199714918938646,0.395369503680498,24725.6244284674,0.595084422619144,2.47106354765245,0.940566418978901,3.41162996663135,0.124597973797222,0.37733901454289,0.501936988340112,11219.3238908674,40,0,5,26,5.30410235418504e-05,0.000304085165899207,4.47386128810036e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4486",87600,0.198713191914797,0.395361854585688,24506.2115844744,0.594075046500486,2.44774263981419,0.93860957181993,3.38635221163412,0.124334375944582,0.3773958283853,0.501730204329882,11073.7136352287,40,0,6,26,5.36473188732785e-05,0.000305800955594621,4.53082155505388e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4487",87600,0.200400354798234,0.395349469581462,24884.1642560933,0.595749824379696,2.48625166973061,0.94211187792193,3.42836354765254,0.124803783820727,0.377267207213857,0.502070991034583,11298.2123065464,40,0,7,26,5.27295653697804e-05,0.000303443009799531,4.44380913911198e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4488",87600,0.200831555208747,0.395473586599133,25001.2673594611,0.59630514180788,2.49858318720675,0.943955874164009,3.44253906137076,0.124841422691244,0.377334445216252,0.502175867907495,11342.8832632668,40,0,8,26,5.25708612147123e-05,0.000303497707017687,4.4272329728876e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4489",87600,0.198326542372099,0.395367850292392,24420.6659603117,0.593694392664491,2.43974410921332,0.937849015185299,3.37759312439862,0.124199462856887,0.377427175140911,0.501626637997798,11013.351896467,40,0,9,26,5.3906784986589e-05,0.000306681667502344,4.55471361229014e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4490",87600,0.198126040201986,0.395288674317066,24355.6914500992,0.593414714519052,2.43237811687292,0.936097472252122,3.36847558912504,0.12423593431787,0.377403306878123,0.501639241195993,11021.592293717,40,0,10,26,5.38411055957255e-05,0.000305625131048014,4.55142258784112e-05,0,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4491",87600,0.198931094621029,0.395271291997536,24546.1385704752,0.594202386618566,2.45155778362676,0.938684905776127,3.39024268940288,0.124433312429852,0.377299779346736,0.501733091776588,11098.9788393553,40,0,1,26,5.35366717261965e-05,0.000305455370126628,4.52053381701673e-05,0,155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4492",87600,0.199332336718399,0.395305458117213,24634.1366398338,0.594637794835612,2.46138286499084,0.939587563661168,3.40097042865201,0.124522893865238,0.377305223126094,0.501828116991333,11159.5791103617,40,0,2,26,5.32849661223773e-05,0.000304757947859718,4.49683730926182e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4493",87600,0.198945160905009,0.395350415845778,24554.4360045936,0.594295576750787,2.45349406928326,0.939060840612893,3.39255490989615,0.124383808002876,0.377369087205278,0.501752895208154,11104.881404175,40,0,3,26,5.35166072577193e-05,0.000305501228371576,4.51830935375422e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4494",87600,0.198850102040089,0.395303908792782,24528.1239038047,0.594154010832871,2.45113201494721,0.938353746009912,3.38948576095712,0.124363722117572,0.377344426784775,0.501708148902346,11093.2595793159,40,0,4,26,5.35599123580151e-05,0.000305544618037879,4.52263958411118e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4495",87600,0.200553827320889,0.395391004202364,24922.9229069564,0.595944831523253,2.49087618788298,0.942742973674289,3.43361916155727,0.124809392081134,0.377289244153685,0.502098636234819,11324.2379207735,40,0,5,26,5.26256014482031e-05,0.000303209733456637,4.43384040275025e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4496",87600,0.199890537598413,0.395376768846083,24771.7744397295,0.595267306444497,2.47576300510853,0.941252549762148,3.41701555487068,0.124623982244627,0.377323828592555,0.501947810837182,11226.1041831603,40,0,6,26,5.30252790043964e-05,0.000304381243850949,4.47125559007485e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4497",87600,0.199178884693995,0.395317255057449,24598.8310115216,0.594496139751444,2.4577177344881,0.938963556884878,3.39668129137298,0.124485578375877,0.377338047059849,0.501823625435726,11145.508329777,40,0,7,26,5.33395267547515e-05,0.000304757862169302,4.50247409617941e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4498",87600,0.199020126797815,0.395332312305674,24569.4363543962,0.59435243910349,2.45342393665867,0.938896890598382,3.39232082725705,0.124463572523789,0.377355807029355,0.501819379553144,11124.5386531754,40,0,8,26,5.34271539371958e-05,0.000304940360496543,4.51092306115456e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4499",87600,0.198940301413665,0.395328862107541,24555.5879922483,0.594269163521207,2.45207261976064,0.93887890901355,3.39095152877419,0.124425797293054,0.377352837406227,0.501778634699281,11104.816115826,40,0,9,26,5.35145433587402e-05,0.000305358638396685,4.51856770490934e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4500",87600,0.199728720277822,0.395286824203811,24722.1489779862,0.595015544481633,2.47015009237598,0.940439716096159,3.41058980847214,0.12464244091947,0.377257790987032,0.501900231906503,11210.7028919679,40,0,10,26,5.30756679768884e-05,0.000304226223934246,4.47697380568435e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4501",87600,0.200535209000069,0.395402615073095,24923.4159077149,0.595937824073165,2.49052930356487,0.942868495798613,3.43339779936349,0.124801630014875,0.377297087806439,0.502098717821315,11305.7061771324,40,0,1,26,5.27112428658852e-05,0.000303687159879325,4.44110885206701e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4502",87600,0.19954152104539,0.395456655442236,24707.6008205382,0.594998176487626,2.46683037918976,0.940977801969019,3.40780818115878,0.124558838676002,0.377415443485997,0.501974282161999,11186.5876730269,40,0,2,26,5.318853200626e-05,0.000304633394987435,4.48728689064279e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4503",87600,0.199508903297879,0.395390078432001,24691.0308883505,0.59489898172988,2.46677762093325,0.94066320576547,3.40744082669872,0.12452688700568,0.377357068846769,0.501883955852449,11167.3005231889,40,0,3,26,5.32715118120602e-05,0.000305126634643993,4.49422807965353e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4504",87600,0.198658966256953,0.395318946468615,24487.8494880977,0.593977912725568,2.44563458842978,0.937912436993023,3.3835470254228,0.124348073419488,0.377374556538085,0.501722629957573,11078.4611748443,40,0,4,26,5.36155611642439e-05,0.000305416697501794,4.52881155639942e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4505",87600,0.199241601387194,0.395313831656641,24613.9333785403,0.594555433043835,2.45904307607464,0.939176029615262,3.39821910568991,0.124506538148254,0.377327483646435,0.501834021794688,11158.2111228761,40,0,5,26,5.32841175432595e-05,0.000304548737093083,4.49744153671595e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4506",87600,0.199483983558767,0.395386294806976,24675.2679484175,0.594870278365742,2.46532323831959,0.939828111744624,3.40515135006422,0.124549241772547,0.377380777917761,0.501930019690307,11199.2676100238,40,0,6,26,5.31168911289616e-05,0.000304051253049481,4.4818111073715e-05,0,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4507",87600,0.19952295112512,0.395335758170856,24684.2816664455,0.594858709295976,2.46625878631425,0.940285266290319,3.40654405260457,0.124558558063883,0.377313451164012,0.501872009227895,11174.6301977735,40,0,7,26,5.32329659924229e-05,0.000304846244780729,4.49117331263359e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4508",87600,0.198926909655593,0.395308499988213,24542.9014327646,0.594235409643805,2.45166392889397,0.938212050376923,3.3898759792709,0.124425478676233,0.377353855907561,0.501779334583794,11113.3852677604,40,0,8,26,5.34702428941851e-05,0.000305026407129504,4.51508988930171e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4509",87600,0.199369590800837,0.395357270166046,24655.837575925,0.594726860966883,2.46300721558045,0.940198233179417,3.40320544875987,0.124507660258311,0.37733855291054,0.501846213168851,11148.6084236003,40,0,9,26,5.33453896997508e-05,0.000305258317401809,4.50142469894719e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4510",87600,0.199585890210513,0.395368932544818,24702.3658628022,0.594954822755332,2.4677395421997,0.940566749040363,3.40830629124006,0.12457460779665,0.377338413603254,0.501913021399904,11190.9311237658,40,0,10,26,5.31640143412056e-05,0.000304559670106622,4.48499785986536e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4511",87600,0.201062423678536,0.395311870986761,25029.8808477141,0.596374294665297,2.50178383626478,0.943443178304462,3.44522701456924,0.12497407601136,0.377184337053146,0.502158413064505,11383.6909986864,40,0,1,26,5.23884823238892e-05,0.000302645865472526,4.4112090983711e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4512",87600,0.200930657069247,0.395341705642076,25002.2605803968,0.596272362711323,2.49959932570616,0.943254547573124,3.44285387327928,0.124910196758807,0.377221396690243,0.50213159344905,11367.944373632,40,0,2,26,5.24520830779553e-05,0.000302856326537362,4.417083484449e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4513",87600,0.200262823717296,0.395341552118628,24853.140790422,0.595604375835925,2.48323504096422,0.941919194939734,3.42515423590395,0.124761468868287,0.377265400227066,0.502026869095353,11278.586286748,40,0,3,26,5.28084248054867e-05,0.000303686485949787,4.45115067023267e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4514",87600,0.199928735647198,0.395284735882167,24768.1997062038,0.595213471529366,2.47473403371895,0.940736503377532,3.41547053709648,0.124697473205801,0.377245818395756,0.501943291601557,11245.9082841378,40,0,4,26,5.29271141548351e-05,0.000303707842070343,4.4633415009221e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4515",87600,0.198702930333763,0.395430460439585,24512.5164634282,0.594133390773348,2.44781352111154,0.938996136804136,3.38680965791568,0.124321430845453,0.377453918848363,0.501775349693817,11072.4543569927,40,0,5,26,5.36586895387044e-05,0.000305877048459158,4.53174457546464e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4516",87600,0.201348999305541,0.395392479637377,25104.9870976482,0.596741478942918,2.50934181267449,0.944608775983263,3.45395058865776,0.125020175382632,0.377229063470502,0.502249238853134,11416.1639853341,40,0,6,26,5.22716281677039e-05,0.00030254913936896,4.39945711622882e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4517",87600,0.199799825417085,0.39532315714366,24746.804978022,0.595122982560745,2.47248130416737,0.94068593113105,3.41316723529842,0.124638800902813,0.377287182807574,0.501925983710387,11222.2752418792,40,0,7,26,5.30305102783319e-05,0.000304142178099606,4.47258664479467e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4518",87600,0.199956829334439,0.395286159542983,24774.554107793,0.595242988877422,2.47625229963891,0.940901608244148,3.41715390788306,0.124676284636482,0.377241828870765,0.501918113507248,11241.4876950195,40,0,8,26,5.29505529006755e-05,0.000303977018041573,4.46487268521961e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
"4519",87600,0.199722583832088,0.395318311705082,24730.0399541492,0.59504089553717,2.47075261691755,0.940525234393861,3.41127785131141,0.124616175131453,0.377287491607892,0.501903666739345,11207.9338953319,40,0,9,26,5.30910425680693e-05,0.000304362774010669,4.47811051908853e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","bgvmax"
