"","timestep","total_ag_production","total_bg_production","total_excretion","total_pp","reef_ag_production","reef_bg_production","total_reef_pp","not_reef_ag_production","not_reef_bg_production","total_not_reef_pp","total_fish_biomass","n_indiv","gs_ratio","temperature","total_pppb","reef_pppb","not_reef_pppb","starvation_deaths","natural_deaths","ag_gamma","resp_slope","resp_temp_opt","resp_temp_max","resp_int","resp_temp_low","seagrass_slough"
"413",87600,0.333106877383239,0.305315475047042,89361.0730973759,0.638422352430281,7.76664918383291,1.06346646264615,8.83011564647906,0.0872683554667557,0.280242271653934,0.36751062712069,43278.2539639806,40,1,26,1.475157368783e-05,0.0002040312359604,8.4918080897293e-06,0,0,0.013846997684216,-0.195662171877954,39.2468632039172,41.1332547929802,0.0116257793691726,1.90729031334043,0.00101011264747151
"414",87600,0.312738392908256,0.334542312955824,96024.3791416135,0.64728070586408,7.20355438959727,1.1391571736938,8.34271156329107,0.0848486534559524,0.307932478785077,0.392781132241029,43274.9884072932,40,1,26,1.49573860025574e-05,0.000192783681067031,9.07640063457149e-06,0,0,0.0158375393395394,-0.201897138015362,32.4880037110697,40.3303579456495,0.0104990847365518,2.21963368957794,0.00108327637349816
"415",87600,0.22249975346167,0.320272035811257,67526.2366800127,0.542771789272927,5.19795082467468,1.03957166369045,6.23752248836513,0.0579540380019593,0.296483705827654,0.354437743829614,41209.2900181666,40,1,26,1.31711026575234e-05,0.000151362046898051,8.60091847428975e-06,0,0,0.0160248931758122,-0.213537567501463,38.9204148087596,41.7589442195517,0.0115818123298025,2.00655119823299,0.00103918198567163
"416",87600,0.23648159352058,0.284427213529827,63688.5084337456,0.520908807050407,5.59656692011704,0.941480657672236,6.53804757778928,0.0592154396852275,0.262697459279561,0.321912898964789,42560.4533101383,40,1,26,1.2239268300423e-05,0.000153617902754618,7.56366236560047e-06,0,0,0.0142703576385927,-0.214867635798153,37.9986135741171,43.4403189269789,0.0110945000029005,2.06109011313037,0.000923808445932113
"417",87600,0.29342532217586,0.30436020862719,89625.5150316142,0.59778553080305,6.74678557701813,1.00371602026944,7.75050159728757,0.0800029077949665,0.28123145090442,0.361234358699386,41749.375500741,40,1,26,1.43184304826892e-05,0.000185643533689504,8.65244939275738e-06,0,0,0.0159576867879058,-0.185048913936338,37.1090324167941,41.3844692330604,0.0113638584525343,1.97780208636866,0.000959645445802539
"418",87600,0.437101009475494,0.306510382855982,108624.749103033,0.743611392331476,10.0550501661508,1.08824541458195,11.1432955807327,0.119020838936418,0.280657219342929,0.399678058279347,42238.1525337897,40,1,26,1.76052063767846e-05,0.000263820619801454,9.4624891076761e-06,0,0,0.0125507825931787,-0.184542091183081,34.6645401059364,43.4125035271469,0.0116866325479211,2.02648701337252,0.00102057577764927
"419",87600,0.267650671988204,0.318733149440255,77507.2336989541,0.58638382142846,6.25381387544371,1.07192633273897,7.32574020818267,0.0696791729074101,0.293823908157123,0.363503081064533,42004.0467207659,40,1,26,1.39601744881063e-05,0.00017440558184507,8.65400144612317e-06,0,0,0.0150956165372423,-0.188136970540764,36.6953330082948,43.4637589516248,0.0107637032813971,2.16639942952767,0.00104865497226004
"420",87600,0.470922869819096,0.326214887057192,122498.730332339,0.797137756876288,10.6750751194466,1.14324328705897,11.8183184065056,0.133456073634639,0.299194518309717,0.432650591944357,41166.4499550371,40,1,26,1.93637721432608e-05,0.000287086168941305,1.05097863045491e-05,0,0,0.0129457962702029,-0.183100613717749,33.1696448288243,42.1111222374959,0.0118261170817624,1.95931891526648,0.00107647935457744
"421",87600,0.398028254472521,0.290410118855137,104654.73340902,0.688438373327658,9.15186377350619,1.00891660593556,10.1607803794417,0.108525632925314,0.266648019241068,0.375173652166382,42655.5285808172,40,1,26,1.61394875701355e-05,0.000238205473416902,8.79542850947351e-06,0,0,0.0134549937913449,-0.192912202205572,33.4574509163241,40.1215106678255,0.0113347377920707,2.11225251076861,0.000940822928233077
"422",87600,0.178575883736328,0.310302042698996,50718.2032033689,0.488877926435324,4.23488316555498,0.986173635104633,5.22105680065961,0.0444276478762655,0.287949943735602,0.332377591611867,41123.2640395366,40,1,26,1.18881109720597e-05,0.000126961147725044,8.0824710629077e-06,0,0,0.0151113168797006,-0.213804087571698,38.5878727065002,43.816119670691,0.0100445229726704,2.17102671737926,0.00102293605012105
"423",87600,0.370497124504124,0.288824887614912,92892.5130056453,0.659322012119037,8.62625017699205,1.01388675084957,9.64013692784162,0.0974668457943125,0.264845991765895,0.362312837560208,42641.2692900343,40,1,26,1.54620634680105e-05,0.000226075280786602,8.49676483821e-06,0,0,0.0128882730978887,-0.200611295253702,33.7965188075031,43.7511771193387,0.0102512802419102,1.94597231861345,0.00095614373258784
"424",87600,0.356105608627449,0.293907632789939,103289.394121615,0.650013241417388,8.14335374211698,0.993372738359411,9.13672648047639,0.0985694983838928,0.270775260551181,0.369344758935073,42553.7709837246,40,1,26,1.52751031551586e-05,0.000214710148343161,8.67948363674598e-06,0,0,0.0149701952534987,-0.181801273276666,32.9444967359388,42.1195899416524,0.00983152087443087,2.07948140597382,0.000929140590468128
"425",87600,0.324882125577178,0.308680668817405,77291.4634076398,0.633562794394582,7.70009134357158,1.10085331113996,8.80094465471154,0.0809727673962962,0.28248231768644,0.363455085082736,41553.5984528005,40,1,26,1.52468815694561e-05,0.000211797413037725,8.74665729601189e-06,0,0,0.0121496602329705,-0.187328955075361,37.280471419938,41.1525212838725,0.0104109699645126,2.04365278224596,0.00107924306480215
"426",87600,0.315267011262339,0.308512546130183,80564.9194646363,0.623779557392522,7.43013133938043,1.0876740818665,8.51780542124694,0.0799676535734392,0.282744492033902,0.362712145607341,42862.5539085918,40,1,26,1.45530189060313e-05,0.000198723702731571,8.46221497629042e-06,0,0,0.0131558449508391,-0.198708463367854,36.7593292971725,40.5300894609955,0.0105805836729049,1.95335357307678,0.00105083631143692
"427",87600,0.31082489013302,0.31199390288694,87361.7538589732,0.62281879301996,7.23571051409204,1.06959124548622,8.30530175957826,0.0818084164179637,0.286939009373941,0.368747425791905,42789.0704147586,40,1,26,1.4555557925959e-05,0.000194098672372972,8.61779473631e-06,0,0,0.0145514725238675,-0.185373328450903,37.1907076277957,42.9209091272971,0.0114343396021603,2.04626948857768,0.0010238308822624
"428",87600,0.216295748622732,0.295611846249159,65500.5873804127,0.511907594871891,5.04743864788042,0.939789582720353,5.98722823060077,0.0565225233475708,0.274307911186036,0.330830434533606,41337.0594554172,40,1,26,1.23837447950064e-05,0.000144839238917275,8.00324064875523e-06,0,0,0.0161868602397583,-0.209073389841121,36.9581253107715,40.2215506460586,0.010362599569995,2.12679450934352,0.00093014060343442
"429",87600,0.335260946815092,0.306806824624564,95609.2339732532,0.642067771439656,7.72555034077457,1.04368982442882,8.76924016520339,0.0908528643360685,0.282436985854683,0.373289850190752,41900.604814896,40,1,26,1.53235919690447e-05,0.00020928672041712,8.90893703897191e-06,0,0,0.0146944539491586,-0.180831468672871,35.5198710290305,41.8840655572591,0.0111751136435182,2.10693992742329,0.0009943735423617
"430",87600,0.275970062791381,0.302333177773967,87489.7709350229,0.578303240565349,6.32585166406583,0.979951766391507,7.30580343045733,0.0758912996239753,0.27992330299538,0.355814602619355,41231.0570286229,40,1,26,1.40259135283358e-05,0.000177191756820243,8.62977154265888e-06,0,0,0.0166549498628805,-0.187663619637672,36.1490991631833,42.631702297138,0.0115193559793832,2.12512990522679,0.000942762349724295
"431",87600,0.374293683016456,0.282475009501976,93552.2759712152,0.656768692518433,8.68684048207966,0.982261810762836,9.6691022928425,0.0993851489424352,0.259331998298641,0.358717147241076,41696.2326817904,40,1,26,1.57512717643016e-05,0.000231893906738131,8.60310690365405e-06,0,0,0.0128367490474931,-0.184163479504884,35.0980807080076,43.671882998133,0.0101153766964575,1.92715917966976,0.000930586110181591
"432",87600,0.250413227577294,0.322255987828014,73919.358911863,0.572669215405307,5.83695952204548,1.0630196628035,6.89997918484898,0.0656576659578414,0.297757809242632,0.363415475200473,40614.6855972312,40,1,26,1.41000528991993e-05,0.000169888775042478,8.94788350214998e-06,0,0,0.0154108586139145,-0.18252612569268,36.1810716677156,43.7716005887938,0.0100784736676952,2.24625758864334,0.00105834561794399
"433",87600,0.255754259224056,0.323750350938528,70317.581051829,0.579504610162584,6.05179603810249,1.11273296578267,7.16452900388515,0.0640703640978576,0.297657498856043,0.361727862953901,43022.5179738054,40,1,26,1.34697976188986e-05,0.00016652974631209,8.40787289981823e-06,0,0,0.0142840853295032,-0.202112032214634,36.2905560394457,43.7916914687976,0.0108113617087121,2.29257718300153,0.00109733743772184
